2001;1;25;15100;376;7.55
2001;1;25;15200;223;70.66
2001;1;25;15200;1;73.13
2001;1;25;12100;19;3.24
2001;1;25;15100;22;7.95
2001;1;25;15100;6;7.83
2001;1;25;12200;3;28.58
2001;1;25;12100;5;3.26
2001;1;25;15100;334;7.89
2001;1;25;12100;4;3.31
2001;1;26;12100;8;3.38
2001;1;26;12100;1;3.22
2001;1;26;12100;96;3.26
2001;1;26;12200;9;27.39
2001;1;26;15100;4;8.06
2001;1;26;15100;20;7.67
2001;1;26;15200;1;68.18
2001;1;26;12100;23;3.26
2001;1;26;15200;85;70.04
2001;1;26;15100;5;7.83
2001;1;26;12200;7;27.39
2001;1;26;12200;9;28.10
2001;1;26;15100;283;8.11
2001;1;26;12100;3;3.31
2001;1;26;12100;8;3.28
2001;1;26;12100;6;3.31
2001;1;26;12100;77;3.38
2001;1;26;15200;177;72.52
2001;1;26;12100;3;3.35
2001;1;26;12100;3;3.42
2001;1;26;12200;4;29.29
2001;1;26;12200;5;28.81
2001;1;29;12100;4;3.33
2001;1;29;12100;1;3.38
2001;1;29;12200;309;27.16
2001;1;29;12200;25;27.16
2001;1;29;15100;6;7.55
2001;1;29;12200;12;28.81
2001;1;29;12100;1;3.22
2001;1;29;15200;5;70.66
2001;1;29;15200;18;69.42
2001;1;29;15100;3;7.78
2001;1;29;12100;4;3.22
2001;1;29;15100;15;7.83
2001;1;29;12100;9;3.38
2001;1;29;12100;14;3.28
2001;1;29;12100;6;3.40
2001;1;29;12200;13;29.05
2001;1;29;12100;6;3.42
2001;1;29;15100;3;7.78
2001;1;29;12100;11;3.35
2001;1;29;15200;6;71.28
2001;1;29;12100;184;3.38
2001;1;29;12200;3;28.10
2001;1;30;12100;5;3.33
2001;1;30;15200;6;72.52
2001;1;30;15100;9;8.11
2001;1;30;12200;2;28.81
2001;1;30;15100;21;7.61
2001;1;30;15200;10;70.04
2001;1;30;12100;17;3.33
2001;1;30;12200;3;26.92
2001;1;30;12200;7;27.16
2001;1;30;15200;2;66.94
2001;1;30;12100;2;3.19
2001;1;30;12200;4;27.87
2001;1;30;15200;7;70.66
2001;1;30;12100;343;3.24
2001;1;30;12100;130;3.40
2001;1;30;15200;7;69.42
2001;1;30;12200;2;27.87
2001;1;30;12100;5;3.19
2001;1;30;15200;11;68.18
2001;1;30;15200;2;66.94
2001;1;30;15200;128;68.80
2001;1;30;12100;7;3.26
2001;1;31;12200;292;28.58
2001;1;31;15200;2;68.18
2001;1;31;12200;12;27.16
2001;1;31;15200;3;68.18
2001;1;31;12100;7;3.31
2001;1;31;15200;10;66.94
2001;1;31;15200;55;71.90
2001;1;31;15100;8;7.89
2001;1;31;15100;15;7.61
2001;1;31;15200;120;68.80
2001;1;31;15100;75;7.72
2001;1;31;15100;5;8.06
2001;1;31;12100;1;3.19
2001;1;31;15200;6;70.66
2001;1;31;12200;1;27.39
2001;1;31;12100;13;3.33
2001;1;31;15200;9;68.18
2001;1;31;12200;2;28.58
2001;1;31;12100;8;3.42
2001;1;31;12200;4;29.29
2001;1;31;15100;62;7.89
2001;1;31;12200;19;27.16
2001;2;1;15200;19;68.18
2001;2;1;15100;389;8.06
2001;2;1;12200;7;27.16
2001;2;1;12200;6;27.63
2001;2;1;15100;20;8.06
2001;2;1;15100;3;7.95
2001;2;1;15200;7;73.13
2001;2;1;12100;7;3.33
2001;2;1;12100;80;3.26
2001;2;1;15100;18;8.06
2001;2;1;12100;24;3.28
2001;2;1;12100;377;3.33
2001;2;1;15100;22;8.11
2001;2;1;15200;345;71.28
2001;2;1;12100;5;3.35
2001;2;1;12100;18;3.26
2001;2;1;12100;8;3.28
2001;2;1;15100;324;8.11
2001;2;1;15200;385;70.66
2001;2;1;15200;4;73.13
2001;2;1;12100;227;3.24
2001;2;1;15200;17;70.04
2001;2;2;12200;7;27.39
2001;2;2;12100;8;3.40
2001;2;2;12200;1;28.10
2001;2;2;15100;4;8.06
2001;2;2;12100;4;3.38
2001;2;2;15200;17;70.04
2001;2;2;15200;10;68.80
2001;2;2;15200;9;71.90
2001;2;2;15200;4;72.52
2001;2;2;15200;1;68.18
2001;2;2;12200;227;29.05
2001;2;2;12100;8;3.38
2001;2;2;15100;8;7.83
2001;2;2;12200;10;29.29
2001;2;2;15200;22;73.13
2001;2;2;12100;17;3.26
2001;2;2;12100;163;3.35
2001;2;2;12200;7;28.81
2001;2;2;12100;4;3.35
2001;2;2;12100;2;3.35
2001;2;2;15200;372;70.04
2001;2;2;12100;141;3.22
2001;2;5;12100;1;3.28
2001;2;5;15200;7;71.28
2001;2;5;12200;7;28.10
2001;2;5;15100;7;7.95
2001;2;5;15200;321;66.94
2001;2;5;15100;10;7.83
2001;2;5;15200;3;71.28
2001;2;5;12100;177;3.19
2001;2;5;12100;7;3.40
2001;2;5;15200;2;72.52
2001;2;5;15200;1;70.66
2001;2;5;15100;7;8.06
2001;2;5;12100;5;3.40
2001;2;5;15100;8;7.72
2001;2;5;15200;11;72.52
2001;2;5;15100;17;8.00
2001;2;5;12200;21;26.92
2001;2;5;15200;8;69.42
2001;2;5;15200;12;71.90
2001;2;5;12200;18;28.10
2001;2;5;15100;3;7.67
2001;2;5;15200;166;73.13
2001;2;6;15100;6;7.78
2001;2;6;12100;10;3.40
2001;2;6;15100;7;7.89
2001;2;6;12200;187;28.10
2001;2;6;15100;8;8.11
2001;2;6;15100;385;8.00
2001;2;6;15200;323;71.90
2001;2;6;12100;3;3.24
2001;2;6;12100;5;3.24
2001;2;6;12200;10;28.58
2001;2;6;12200;14;27.16
2001;2;6;12200;5;26.92
2001;2;6;15200;8;73.13
2001;2;6;12100;10;3.40
2001;2;6;12200;10;26.92
2001;2;6;12200;5;28.34
2001;2;6;15100;4;8.00
2001;2;6;12200;288;26.92
2001;2;6;12100;4;3.42
2001;2;6;15200;11;69.42
2001;2;6;15100;19;7.83
2001;2;6;15100;16;7.61
2001;2;7;12100;5;3.26
2001;2;7;12200;22;26.92
2001;2;7;12100;7;3.31
2001;2;7;15100;20;7.83
2001;2;7;15100;10;7.72
2001;2;7;12100;6;3.26
2001;2;7;12200;3;28.10
2001;2;7;15100;21;7.72
2001;2;7;15100;20;7.67
2001;2;7;12100;5;3.22
2001;2;7;12200;15;28.10
2001;2;7;12100;18;3.40
2001;2;7;15100;2;8.06
2001;2;7;12100;2;3.26
2001;2;7;15100;6;7.67
2001;2;7;15100;6;7.89
2001;2;7;12200;2;27.16
2001;2;7;15100;2;7.61
2001;2;7;15200;3;66.94
2001;2;7;15100;16;8.00
2001;2;7;15100;5;8.00
2001;2;7;12100;7;3.35
2001;2;8;15100;18;7.61
2001;2;8;15200;9;70.66
2001;2;8;12100;283;3.33
2001;2;8;15200;4;70.66
2001;2;8;12200;20;29.29
2001;2;8;12100;7;3.38
2001;2;8;12100;3;3.40
2001;2;8;12200;9;27.87
2001;2;8;15100;9;8.00
2001;2;8;15200;7;70.66
2001;2;8;15100;1;8.06
2001;2;8;15100;4;7.95
2001;2;8;15200;400;67.56
2001;2;8;12100;57;3.35
2001;2;8;12200;8;27.16
2001;2;8;12100;204;3.19
2001;2;8;12100;224;3.19
2001;2;8;15200;22;66.94
2001;2;8;12100;295;3.26
2001;2;8;12200;10;26.92
2001;2;8;12200;1;27.63
2001;2;8;12100;51;3.35
2001;2;9;12100;3;3.24
2001;2;9;12200;3;27.16
2001;2;9;15100;13;7.67
2001;2;9;12200;7;29.29
2001;2;9;15200;258;66.94
2001;2;9;12100;14;3.42
2001;2;9;15100;235;7.67
2001;2;9;12200;12;29.29
2001;2;9;15200;1;70.04
2001;2;9;15100;14;7.89
2001;2;9;12200;18;26.92
2001;2;9;12100;24;3.26
2001;2;9;15100;3;7.78
2001;2;9;15200;1;71.90
2001;2;9;15200;9;68.80
2001;2;9;12200;10;27.63
2001;2;9;15200;5;71.90
2001;2;9;15100;21;7.89
2001;2;9;15200;1;71.28
2001;2;9;12200;22;27.39
2001;2;9;15100;8;8.00
2001;2;9;15200;296;66.94
2001;2;12;12200;1;28.81
2001;2;12;12100;6;3.33
2001;2;12;12200;6;28.34
2001;2;12;12200;6;27.16
2001;2;12;15100;22;7.78
2001;2;12;15200;2;71.90
2001;2;12;12100;8;3.42
2001;2;12;15100;2;7.95
2001;2;12;12100;1;3.40
2001;2;12;15100;1;8.00
2001;2;12;15200;15;68.18
2001;2;12;15200;4;69.42
2001;2;12;15200;2;73.13
2001;2;12;15100;23;7.78
2001;2;12;12100;2;3.40
2001;2;12;15100;1;7.67
2001;2;12;15200;24;70.66
2001;2;12;15200;4;72.52
2001;2;12;15100;2;7.78
2001;2;12;15100;8;7.83
2001;2;12;12200;157;26.92
2001;2;12;15100;7;8.11
2001;2;13;12100;2;3.42
2001;2;13;12100;6;3.22
2001;2;13;12200;7;27.16
2001;2;13;12200;8;29.05
2001;2;13;15200;21;71.28
2001;2;13;12200;6;28.34
2001;2;13;15200;253;72.52
2001;2;13;12200;1;29.29
2001;2;13;15200;1;71.28
2001;2;13;12100;2;3.40
2001;2;13;15100;9;7.61
2001;2;13;15200;22;66.94
2001;2;13;12100;1;3.31
2001;2;13;15200;4;66.94
2001;2;13;12200;2;28.10
2001;2;13;15100;15;7.61
2001;2;13;15200;14;70.66
2001;2;13;15200;5;71.90
2001;2;13;12100;8;3.31
2001;2;13;12200;10;26.92
2001;2;13;15200;10;68.80
2001;2;13;12200;17;27.87
2001;2;14;12100;248;3.31
2001;2;14;15100;9;7.55
2001;2;14;12200;1;28.81
2001;2;14;12200;8;28.34
2001;2;14;12100;170;3.28
2001;2;14;15100;11;7.83
2001;2;14;12200;7;28.58
2001;2;14;15100;8;7.67
2001;2;14;15200;15;68.18
2001;2;14;12100;21;3.22
2001;2;14;15100;8;7.72
2001;2;14;15100;5;7.67
2001;2;14;12100;6;3.24
2001;2;14;12200;22;28.58
2001;2;14;12100;7;3.26
2001;2;14;12100;25;3.35
2001;2;14;12200;177;28.58
2001;2;14;12100;13;3.24
2001;2;14;12200;6;27.39
2001;2;14;15100;14;7.61
2001;2;14;15100;2;7.67
2001;2;14;15100;14;7.72
2001;2;15;12100;1;3.28
2001;2;15;12100;239;3.40
2001;2;15;12200;21;27.63
2001;2;15;12100;3;3.26
2001;2;15;15100;5;8.06
2001;2;15;15100;4;7.83
2001;2;15;12100;6;3.19
2001;2;15;12100;3;3.24
2001;2;15;15200;9;71.28
2001;2;15;15200;310;67.56
2001;2;15;15100;27;7.67
2001;2;15;15200;24;71.90
2001;2;15;12100;11;3.26
2001;2;15;12200;8;28.58
2001;2;15;12100;2;3.33
2001;2;15;15100;8;8.00
2001;2;15;12200;3;28.34
2001;2;15;15100;6;8.06
2001;2;15;12100;9;3.28
2001;2;15;12200;10;28.58
2001;2;15;15100;16;8.00
2001;2;15;15200;11;68.18
2001;2;16;12100;5;3.38
2001;2;16;12200;5;26.92
2001;2;16;12100;252;3.24
2001;2;16;12200;3;29.05
2001;2;16;12100;4;3.26
2001;2;16;12200;155;29.29
2001;2;16;12200;2;28.10
2001;2;16;15200;15;71.90
2001;2;16;15100;250;7.95
2001;2;16;15100;8;7.95
2001;2;16;15200;5;67.56
2001;2;16;15100;2;8.00
2001;2;16;12200;3;28.81
2001;2;16;15100;7;7.95
2001;2;16;12200;7;26.92
2001;2;16;15100;2;7.78
2001;2;16;12100;1;3.35
2001;2;16;12100;19;3.26
2001;2;16;15200;7;67.56
2001;2;16;12100;10;3.35
2001;2;16;12200;5;27.39
2001;2;16;12100;9;3.42
2001;2;19;12100;8;3.31
2001;2;19;15200;8;68.80
2001;2;19;12100;7;3.31
2001;2;19;12100;19;3.38
2001;2;19;15100;10;7.89
2001;2;19;12100;20;3.22
2001;2;19;12100;10;3.42
2001;2;19;12100;72;3.38
2001;2;19;12200;8;27.39
2001;2;19;12200;358;29.29
2001;2;19;15100;7;7.67
2001;2;19;12200;4;28.58
2001;2;19;12100;21;3.24
2001;2;19;12200;10;28.34
2001;2;19;15200;10;71.28
2001;2;19;12200;1;27.63
2001;2;19;12200;10;27.63
